order_id,user_id,transaction_amount,num_of_item
106128,84630,13.970000267028809,1
54554,43477,13.970000267028809,1
57978,46228,13.970000267028809,1
86637,69114,13.970000267028809,1
105640,84250,13.970000267028809,1
48706,38812,13.970000267028809,1
61697,49180,13.970000267028809,1
79125,63049,13.979999542236328,1
121867,97125,13.979999542236328,1
9147,7260,13.979999542236328,1
11519,9141,13.979999542236328,1
79708,63505,13.979999542236328,1
53896,42944,13.979999542236328,1
74293,59156,13.979999542236328,1
3612,2885,13.989999771118164,1
4022,3208,13.989999771118164,1
7459,5927,13.989999771118164,1
9830,7821,13.989999771118164,1
11848,9386,13.989999771118164,1
12238,9719,13.989999771118164,1
17335,13739,13.989999771118164,1
32048,25629,13.989999771118164,1
36739,29352,13.989999771118164,1
39938,31879,13.989999771118164,1
40119,32018,13.989999771118164,1
40282,32142,13.989999771118164,1
49936,39805,13.989999771118164,1
50621,40345,13.989999771118164,1
53206,42411,13.989999771118164,1
54163,43171,13.989999771118164,1
55051,43866,13.989999771118164,1
57651,45977,13.989999771118164,1
57732,46045,13.989999771118164,1
61831,49288,13.989999771118164,1
63515,50577,13.989999771118164,1
65498,52201,13.989999771118164,1
70361,56032,13.989999771118164,1
71298,56751,13.989999771118164,1
71419,56832,13.989999771118164,1
74174,59067,13.989999771118164,1
74513,59333,13.989999771118164,1
78940,62895,13.989999771118164,1
83835,66839,13.989999771118164,1
93457,74598,13.989999771118164,1
107042,85339,13.989999771118164,1
107135,85411,13.989999771118164,1
108233,86298,13.989999771118164,1
110832,88389,13.989999771118164,1
120334,95846,13.989999771118164,1
121228,96584,13.989999771118164,1
121638,96935,13.989999771118164,1
124864,99519,13.989999771118164,1
2267,1804,13.989999771118164,1
3290,2609,13.989999771118164,1
4931,3934,13.989999771118164,1
5979,4755,13.989999771118164,1
13302,10549,13.989999771118164,1
14727,11640,13.989999771118164,1
17156,13581,13.989999771118164,1
21532,17080,13.989999771118164,1
23143,18345,13.989999771118164,1
26812,21321,13.989999771118164,1
27830,22155,13.989999771118164,1
33892,27119,13.989999771118164,1
35036,28005,13.989999771118164,1
39639,31658,13.989999771118164,1
45166,36054,13.989999771118164,1
45743,36521,13.989999771118164,1
52002,41446,13.989999771118164,1
52128,41547,13.989999771118164,1
53081,42315,13.989999771118164,1
54021,43044,13.989999771118164,1
54356,43319,13.989999771118164,1
58420,46585,13.989999771118164,1
60291,48093,13.989999771118164,1
62557,49840,13.989999771118164,1
63909,50907,13.989999771118164,1
64567,51455,13.989999771118164,1
65580,52282,13.989999771118164,1
66081,52662,13.989999771118164,1
66593,53071,13.989999771118164,1
69314,55207,13.989999771118164,1
70670,56252,13.989999771118164,1
71749,57090,13.989999771118164,1
72477,57667,13.989999771118164,1
74366,59217,13.989999771118164,1
76798,61177,13.989999771118164,1
77689,61895,13.989999771118164,1
81426,64893,13.989999771118164,1
82276,65597,13.989999771118164,1
83950,66950,13.989999771118164,1
89001,70974,13.989999771118164,1
91684,73137,13.989999771118164,1
94658,75550,13.989999771118164,1
95882,76480,13.989999771118164,1
96815,77279,13.989999771118164,1
100083,79870,13.989999771118164,1
101017,80600,13.989999771118164,1
101999,81397,13.989999771118164,1
102672,81951,13.989999771118164,1
108292,86342,13.989999771118164,1
113576,90579,13.989999771118164,1
116237,92630,13.989999771118164,1
117137,93346,13.989999771118164,1
119167,94919,13.989999771118164,1
119670,95311,13.989999771118164,1
119750,95376,13.989999771118164,1
119844,95447,13.989999771118164,1
1010,818,13.989999771118164,1
2734,2164,13.989999771118164,1
3361,2684,13.989999771118164,1
5866,4665,13.989999771118164,1
8623,6846,13.989999771118164,1
15434,12226,13.989999771118164,1
16943,13416,13.989999771118164,1
19610,15516,13.989999771118164,1
20407,16170,13.989999771118164,1
20649,16363,13.989999771118164,1
20863,16530,13.989999771118164,1
22748,18026,13.989999771118164,1
23207,18395,13.989999771118164,1
25899,20586,13.989999771118164,1
32146,25710,13.989999771118164,1
33909,27135,13.989999771118164,1
34032,27242,13.989999771118164,1
35260,28187,13.989999771118164,1
35919,28695,13.989999771118164,1
38089,30440,13.989999771118164,1
39805,31781,13.989999771118164,1
40781,32550,13.989999771118164,1
44659,35670,13.989999771118164,1
46045,36739,13.989999771118164,1
51565,41117,13.989999771118164,1
59248,47244,13.989999771118164,1
60154,47980,13.989999771118164,1
62946,50135,13.989999771118164,1
63075,50255,13.989999771118164,1
65054,51867,13.989999771118164,1
67213,53558,13.989999771118164,1
68087,54246,13.989999771118164,1
71977,57275,13.989999771118164,1
75665,60260,13.989999771118164,1
76080,60607,13.989999771118164,1
76219,60720,13.989999771118164,1
81449,64911,13.989999771118164,1
84601,67476,13.989999771118164,1
87938,70125,13.989999771118164,1
91323,72848,13.989999771118164,1
91671,73127,13.989999771118164,1
95926,76522,13.989999771118164,1
98862,78868,13.989999771118164,1
99112,79056,13.989999771118164,1
101978,81378,13.989999771118164,1
109196,87060,13.989999771118164,1
112237,89503,13.989999771118164,1
117372,93524,13.989999771118164,1
118809,94644,13.989999771118164,1
120170,95719,13.989999771118164,1
121213,96577,13.989999771118164,1
121523,96827,13.989999771118164,1
122720,97803,13.989999771118164,1
2226,1761,13.989999771118164,1
8966,7120,13.989999771118164,1
11094,8811,13.989999771118164,1
14075,11151,13.989999771118164,1
14256,11291,13.989999771118164,1
18268,14479,13.989999771118164,1
23258,18437,13.989999771118164,1
25626,20359,13.989999771118164,1
28155,22410,13.989999771118164,1
31190,24952,13.989999771118164,1
40595,32395,13.989999771118164,1
51874,41367,13.989999771118164,1
52544,41899,13.989999771118164,1
54010,43037,13.989999771118164,1
56242,44828,13.989999771118164,1
57054,45475,13.989999771118164,1
59388,47363,13.989999771118164,1
68281,54399,13.989999771118164,1
69050,55009,13.989999771118164,1
74855,59622,13.989999771118164,1
77750,61935,13.989999771118164,1
82437,65713,13.989999771118164,1
87693,69935,13.989999771118164,1
90112,71876,13.989999771118164,1
93787,74857,13.989999771118164,1
97589,77883,13.989999771118164,1
103463,82554,13.989999771118164,1
104816,83609,13.989999771118164,1
105896,84446,13.989999771118164,1
110980,88491,13.989999771118164,1
111619,89009,13.989999771118164,1
113708,90686,13.989999771118164,1
116763,93039,13.989999771118164,1
119306,95040,13.989999771118164,1
121046,96444,13.989999771118164,1
124451,99186,13.989999771118164,1
124770,99444,13.989999771118164,1
2789,2210,13.989999771118164,1
5238,4164,13.989999771118164,1
5638,4489,13.989999771118164,1
6521,5185,13.989999771118164,1
6668,5304,13.989999771118164,1
7270,5781,13.989999771118164,1
7885,6240,13.989999771118164,1
8976,7129,13.989999771118164,1
9297,7371,13.989999771118164,1
11015,8738,13.989999771118164,1
11837,9376,13.989999771118164,1
14190,11243,13.989999771118164,1
15947,12609,13.989999771118164,1
18568,14711,13.989999771118164,1
19056,15099,13.989999771118164,1
21381,16954,13.989999771118164,1
21572,17111,13.989999771118164,1
24972,19837,13.989999771118164,1
27464,21835,13.989999771118164,1
28275,22512,13.989999771118164,1
29144,23232,13.989999771118164,1
32246,25794,13.989999771118164,1
32648,26125,13.989999771118164,1
35749,28551,13.989999771118164,1
38635,30889,13.989999771118164,1
39048,31199,13.989999771118164,1
39731,31726,13.989999771118164,1
42686,34072,13.989999771118164,1
43262,34508,13.989999771118164,1
45738,36515,13.989999771118164,1
46515,37106,13.989999771118164,1
49066,39093,13.989999771118164,1
50135,39964,13.989999771118164,1
50316,40107,13.989999771118164,1
50487,40235,13.989999771118164,1
52137,41560,13.989999771118164,1
53109,42341,13.989999771118164,1
53285,42466,13.989999771118164,1
54176,43183,13.989999771118164,1
55040,43856,13.989999771118164,1
55208,44005,13.989999771118164,1
55377,44145,13.989999771118164,1
56150,44753,13.989999771118164,1
61233,48827,13.989999771118164,1
62433,49750,13.989999771118164,1
64353,51271,13.989999771118164,1
65993,52587,13.989999771118164,1
69003,54972,13.989999771118164,1
69379,55254,13.989999771118164,1
69484,55337,13.989999771118164,1
69690,55503,13.989999771118164,1
71126,56604,13.989999771118164,1
72357,57565,13.989999771118164,1
74223,59104,13.989999771118164,1
74705,59484,13.989999771118164,1
74804,59570,13.989999771118164,1
79459,63326,13.989999771118164,1
80087,63835,13.989999771118164,1
80737,64338,13.989999771118164,1
81633,65067,13.989999771118164,1
82902,66096,13.989999771118164,1
84627,67496,13.989999771118164,1
84998,67789,13.989999771118164,1
85522,68225,13.989999771118164,1
87618,69865,13.989999771118164,1
91220,72758,13.989999771118164,1
92933,74160,13.989999771118164,1
93661,74753,13.989999771118164,1
93802,74869,13.989999771118164,1
96719,77203,13.989999771118164,1
96855,77314,13.989999771118164,1
98412,78510,13.989999771118164,1
101746,81200,13.989999771118164,1
104537,83378,13.989999771118164,1
104873,83653,13.989999771118164,1
105244,83938,13.989999771118164,1
109066,86962,13.989999771118164,1
109282,87123,13.989999771118164,1
109421,87232,13.989999771118164,1
112796,89942,13.989999771118164,1
116041,92495,13.989999771118164,1
121397,96714,13.989999771118164,1
121685,96974,13.989999771118164,1
122565,97665,13.989999771118164,1
122728,97810,13.989999771118164,1
124128,98918,13.989999771118164,1
2938,2339,14.0,1
6487,5157,14.0,1
9569,7597,14.0,1
9779,7775,14.0,1
12760,10129,14.0,1
13823,10958,14.0,1
14051,11136,14.0,1
15669,12403,14.0,1
16481,13055,14.0,1
19519,15442,14.0,1
22530,17851,14.0,1
22535,17856,14.0,1
26318,20918,14.0,1
28292,22528,14.0,1
33310,26643,14.0,1
34399,27509,14.0,1
36382,29062,14.0,1
36958,29518,14.0,1
40851,32611,14.0,1
42719,34096,14.0,1
44370,35422,14.0,1
45109,35994,14.0,1
52926,42186,14.0,1
53307,42484,14.0,1
55620,44334,14.0,1
56365,44934,14.0,1
59652,47575,14.0,1
66715,53177,14.0,1
68429,54512,14.0,1
68888,54882,14.0,1
73436,58466,14.0,1
77984,62135,14.0,1
78222,62317,14.0,1
78963,62918,14.0,1
79559,63395,14.0,1
82544,65815,14.0,1
84843,67659,14.0,1
86316,68837,14.0,1
87091,69481,14.0,1
90710,72347,14.0,1
91403,72916,14.0,1
91908,73312,14.0,1
95591,76240,14.0,1
98178,78333,14.0,1
98761,78785,14.0,1
100186,79948,14.0,1
102269,81627,14.0,1
103006,82214,14.0,1
105122,83835,14.0,1
105289,83972,14.0,1
107815,85956,14.0,1
109609,87397,14.0,1
110974,88488,14.0,1
112614,89800,14.0,1
114288,91150,14.0,1
115704,92238,14.0,1
116567,92883,14.0,1
116635,92932,14.0,1
2379,1892,14.0,1
2476,1969,14.0,1
3275,2599,14.0,1
3701,2964,14.0,1
7337,5835,14.0,1
8048,6369,14.0,1
10542,8374,14.0,1
10555,8383,14.0,1
14126,11185,14.0,1
16057,12701,14.0,1
17653,14000,14.0,1
17666,14011,14.0,1
20109,15937,14.0,1
20120,15948,14.0,1
21296,16886,14.0,1
22307,17690,14.0,1
23677,18761,14.0,1
24572,19526,14.0,1
24707,19624,14.0,1
25073,19927,14.0,1
27450,21825,14.0,1
31469,25170,14.0,1
35349,28255,14.0,1
36592,29231,14.0,1
38545,30828,14.0,1
39877,31845,14.0,1
39920,31873,14.0,1
40912,32661,14.0,1
41413,33040,14.0,1
41501,33118,14.0,1
42273,33750,14.0,1
46260,36915,14.0,1
55574,44304,14.0,1
55835,44508,14.0,1
57510,45863,14.0,1
57599,45940,14.0,1
58564,46707,14.0,1
63082,50262,14.0,1
64845,51703,14.0,1
65951,52554,14.0,1
67691,53941,14.0,1
68877,54873,14.0,1
70206,55899,14.0,1
73994,58925,14.0,1
74506,59327,14.0,1
75491,60124,14.0,1
76314,60797,14.0,1
83483,66556,14.0,1
89302,71227,14.0,1
90232,71966,14.0,1
92149,73518,14.0,1
93070,74262,14.0,1
95681,76304,14.0,1
96090,76668,14.0,1
96163,76729,14.0,1
100301,80044,14.0,1
102044,81426,14.0,1
103734,82778,14.0,1
104464,83311,14.0,1
104606,83440,14.0,1
107158,85427,14.0,1
110740,88318,14.0,1
110921,88446,14.0,1
111433,88851,14.0,1
112342,89577,14.0,1
112414,89630,14.0,1
113434,90461,14.0,1
118004,94017,14.0,1
120181,95725,14.0,1
125192,99792,14.0,1
1614,1304,14.0,1
2246,1784,14.0,1
4690,3731,14.0,1
5707,4545,14.0,1
8682,6884,14.0,1
9632,7647,14.0,1
11126,8830,14.0,1
11745,9305,14.0,1
12142,9636,14.0,1
13368,10596,14.0,1
18115,14376,14.0,1
23915,18964,14.0,1
24581,19535,14.0,1
25526,20288,14.0,1
28711,22894,14.0,1
31899,25516,14.0,1
32742,26211,14.0,1
33008,26420,14.0,1
33947,27170,14.0,1
34216,27375,14.0,1
36351,29035,14.0,1
37618,30063,14.0,1
39294,31400,14.0,1
43876,34994,14.0,1
44329,35381,14.0,1
44377,35425,14.0,1
44906,35849,14.0,1
46221,36887,14.0,1
47308,37708,14.0,1
47413,37802,14.0,1
48754,38845,14.0,1
50162,39984,14.0,1
55824,44496,14.0,1
60447,48219,14.0,1
68467,54542,14.0,1
72791,57946,14.0,1
76908,61270,14.0,1
84140,67100,14.0,1
85153,67914,14.0,1
86112,68680,14.0,1
89563,71436,14.0,1
91478,72971,14.0,1
92118,73496,14.0,1
95846,76452,14.0,1
96543,77050,14.0,1
101715,81173,14.0,1
102153,81521,14.0,1
103162,82330,14.0,1
103824,82842,14.0,1
106798,85148,14.0,1
107531,85715,14.0,1
114039,90959,14.0,1
114808,91554,14.0,1
116601,92908,14.0,1
118073,94070,14.0,1
123988,98808,14.0,1
124559,99273,14.0,1
1320,1076,14.0,1
2913,2316,14.0,1
9675,7677,14.0,1
15465,12253,14.0,1
19838,15716,14.0,1
22974,18220,14.0,1
23333,18495,14.0,1
24992,19852,14.0,1
30739,24581,14.0,1
31024,24810,14.0,1
44018,35119,14.0,1
45246,36111,14.0,1
45400,36231,14.0,1
56642,45138,14.0,1
60388,48170,14.0,1
62792,50018,14.0,1
69446,55310,14.0,1
73562,58564,14.0,1
73955,58898,14.0,1
79783,63566,14.0,1
80146,63884,14.0,1
86814,69268,14.0,1
98005,78202,14.0,1
101843,81271,14.0,1
110724,88304,14.0,1
111128,88603,14.0,1
111287,88729,14.0,1
111976,89285,14.0,1
112192,89467,14.0,1
113916,90867,14.0,1
118695,94561,14.0,1
123516,98428,14.0,1
124684,99379,14.0,1
686,550,14.0,1
5167,4112,14.0,1
5467,4337,14.0,1
6108,4860,14.0,1
8477,6727,14.0,1
9859,7848,14.0,1
10917,8659,14.0,1
11453,9093,14.0,1
13063,10362,14.0,1
15151,11999,14.0,1
15383,12190,14.0,1
15964,12620,14.0,1
18326,14515,14.0,1
18461,14627,14.0,1
18697,14805,14.0,1
20183,16003,14.0,1
20664,16374,14.0,1
21417,16981,14.0,1
22293,17677,14.0,1
24102,19130,14.0,1
24217,19250,14.0,1
24906,19783,14.0,1
27270,21683,14.0,1
30413,24321,14.0,1
32665,26140,14.0,1
33437,26756,14.0,1
34799,27826,14.0,1
36012,28758,14.0,1
37265,29800,14.0,1
37788,30198,14.0,1
38009,30372,14.0,1
39775,31757,14.0,1
40951,32691,14.0,1
41963,33509,14.0,1
45228,36099,14.0,1
47118,37549,14.0,1
47910,38170,14.0,1
53361,42533,14.0,1
53722,42815,14.0,1
57372,45741,14.0,1
58099,46319,14.0,1
61607,49116,14.0,1
62141,49527,14.0,1
63278,50406,14.0,1
63695,50739,14.0,1
63725,50761,14.0,1
64975,51811,14.0,1
67561,53836,14.0,1
70631,56222,14.0,1
71077,56572,14.0,1
72851,58000,14.0,1
72913,58044,14.0,1
73487,58503,14.0,1
73978,58917,14.0,1
74822,59589,14.0,1
75039,59758,14.0,1
77359,61618,14.0,1
79369,63245,14.0,1
80501,64159,14.0,1
80838,64427,14.0,1
81161,64673,14.0,1
82380,65663,14.0,1
83998,66992,14.0,1
85616,68307,14.0,1
86043,68629,14.0,1
87382,69693,14.0,1
88572,70625,14.0,1
88658,70700,14.0,1
88667,70709,14.0,1
89675,71540,14.0,1
90694,72339,14.0,1
90994,72578,14.0,1
93804,74871,14.0,1
95190,75956,14.0,1
95722,76336,14.0,1
95893,76492,14.0,1
96513,77021,14.0,1
97115,77522,14.0,1
101378,80902,14.0,1
105525,84163,14.0,1
108198,86264,14.0,1
110167,87866,14.0,1
113603,90601,14.0,1
114476,91295,14.0,1
115484,92066,14.0,1
115508,92092,14.0,1
115769,92283,14.0,1
115861,92351,14.0,1
116398,92752,14.0,1
116686,92972,14.0,1
119026,94813,14.0,1
120022,95597,14.0,1
120491,95968,14.0,1
120857,96264,14.0,1
122610,97704,14.0,1
83368,66457,14.010000228881836,1
62375,49712,14.010000228881836,1
10473,8326,14.010000228881836,1
22095,17523,14.010000228881836,1
7359,5856,14.010000228881836,1
19097,15126,14.010000228881836,1
6007,4782,14.020000457763672,1
115686,92227,14.029999732971191,1
5390,4275,14.029999732971191,1
81936,65313,14.050000190734863,1
7809,6185,14.050000190734863,1
8900,7059,14.050000190734863,1
39068,31218,14.050000190734863,1
24277,19300,14.050000190734863,1
40207,32082,14.050000190734863,1
41394,33026,14.050000190734863,1
122709,97793,14.050000190734863,1
63543,50600,14.069999694824221,1
74373,59222,14.069999694824221,1
52819,42102,14.069999694824221,1
53854,42906,14.069999694824221,1
71145,56619,14.069999694824221,1
83446,66523,14.069999694824221,1
87510,69786,14.069999694824221,1
98397,78494,14.069999694824221,1
114216,91089,14.069999694824221,1
5641,4491,14.069999694824221,1
11743,9303,14.069999694824221,1
16147,12771,14.069999694824221,1
69162,55092,14.069999694824221,1
125106,99725,14.069999694824221,1
66426,52940,14.079999923706056,1
38624,30878,14.079999923706056,1
50112,39947,14.090000152587892,1
92206,73564,14.090000152587892,1
5252,4174,14.119999885559082,1
46369,36996,14.119999885559082,1
80457,64131,14.119999885559082,1
116637,92932,14.119999885559082,1
24854,19744,14.119999885559082,1
47741,38046,14.119999885559082,1
72789,57945,14.119999885559082,1
74349,59196,14.119999885559082,1
99417,79309,14.119999885559082,1
71656,57014,14.130000114440918,1
106204,84685,14.130000114440918,1
54896,43739,14.130000114440918,1
70973,56493,14.130000114440918,1
75100,59811,14.130000114440918,1
36949,29511,14.140000343322754,1
94169,75161,14.140000343322754,1
79619,63436,14.140000343322754,1
49685,39604,14.140000343322754,1
104237,83137,14.140000343322754,1
109901,87627,14.140000343322754,1
69172,55099,14.149999618530272,1
125277,99866,14.149999618530272,1
122917,97956,14.149999618530272,1
3990,3179,14.170000076293944,1
67847,54060,14.170000076293944,1
31157,24929,14.170000076293944,1
52275,41677,14.170000076293944,1
16318,12915,14.170000076293944,1
23424,18568,14.170000076293944,1
39410,31486,14.170000076293944,1
20988,16638,14.170000076293944,1
63125,50296,14.170000076293944,1
120171,95720,14.170000076293944,1
34062,27267,14.180000305175779,1
51979,41436,14.180000305175779,1
80707,64313,14.180000305175779,1
97366,77714,14.180000305175779,1
91204,72749,14.180000305175779,1
63888,50887,14.180000305175779,1
32982,26401,14.1899995803833,1
36914,29482,14.1899995803833,1
65773,52427,14.1899995803833,1
122360,97504,14.1899995803833,1
63705,50746,14.1899995803833,1
73143,58243,14.1899995803833,1
67501,53780,14.199999809265137,1
85094,67866,14.199999809265137,1
104979,83727,14.199999809265137,1
22797,18078,14.210000038146973,1
36706,29324,14.210000038146973,1
106474,84899,14.210000038146973,1
22705,17997,14.210000038146973,1
71082,56575,14.210000038146973,1
107374,85589,14.210000038146973,1
102705,81978,14.210000038146973,1
116687,92973,14.210000038146973,1
39081,31228,14.220000267028809,1
52807,42092,14.220000267028809,1
61944,49379,14.220000267028809,1
114878,91606,14.229999542236328,1
2971,2365,14.229999542236328,1
93293,74449,14.239999771118164,1
119675,95315,14.239999771118164,1
29751,23767,14.239999771118164,1
65458,52166,14.239999771118164,1
72066,57344,14.239999771118164,1
102845,82094,14.239999771118164,1
46860,37361,14.239999771118164,1
72549,57737,14.239999771118164,1
90735,72373,14.239999771118164,1
48678,38790,14.239999771118164,1
66978,53383,14.239999771118164,1
36600,29237,14.25,1
116267,92652,14.25,1
72371,57579,14.25,1
104589,83420,14.25,1
46550,37136,14.25,1
87979,70157,14.25,1
108127,86215,14.25,1
33725,26985,14.270000457763672,1
3625,2894,14.289999961853027,1
12855,10200,14.289999961853027,1
25603,20342,14.289999961853027,1
52683,42003,14.329999923706056,1
88096,70239,14.329999923706056,1
3403,2724,14.329999923706056,1
57318,45694,14.329999923706056,1
67049,53432,14.329999923706056,1
86594,69080,14.329999923706056,1
81525,64984,14.329999923706056,1
63942,50931,14.340000152587892,1
110221,87916,14.340000152587892,1
43945,35053,14.340000152587892,1
59434,47402,14.340000152587892,1
85943,68561,14.340000152587892,1
57086,45498,14.340000152587892,1
100842,80464,14.340000152587892,1
41766,33345,14.340000152587892,1
45744,36521,14.359999656677246,1
102840,82089,14.359999656677246,1
87439,69732,14.359999656677246,1
121726,97005,14.359999656677246,1
108222,86286,14.380000114440918,1
52414,41800,14.380000114440918,1
37147,29690,14.390000343322754,1
38682,30931,14.390000343322754,1
14099,11166,14.399999618530272,1
16516,13083,14.399999618530272,1
28163,22420,14.399999618530272,1
66032,52619,14.399999618530272,1
71719,57063,14.399999618530272,1
73268,58336,14.399999618530272,1
5855,4654,14.399999618530272,1
14241,11282,14.399999618530272,1
43330,34563,14.399999618530272,1
43665,34823,14.399999618530272,1
45288,36135,14.399999618530272,1
54970,43798,14.399999618530272,1
68739,54751,14.399999618530272,1
69907,55674,14.399999618530272,1
69918,55680,14.399999618530272,1
77112,61420,14.399999618530272,1
89717,71571,14.399999618530272,1
97436,77767,14.399999618530272,1
108369,86398,14.399999618530272,1
115163,91820,14.399999618530272,1
18828,14924,14.399999618530272,1
21082,16703,14.399999618530272,1
32219,25771,14.399999618530272,1
34150,27334,14.399999618530272,1
44656,35667,14.399999618530272,1
74247,59125,14.399999618530272,1
82679,65918,14.399999618530272,1
86355,68863,14.399999618530272,1
105824,84385,14.399999618530272,1
111137,88610,14.399999618530272,1
42565,33988,14.399999618530272,1
74098,59005,14.399999618530272,1
95636,76274,14.399999618530272,1
96620,77122,14.399999618530272,1
101502,80998,14.399999618530272,1
9815,7802,14.399999618530272,1
11934,9457,14.399999618530272,1
15926,12595,14.399999618530272,1
18596,14726,14.399999618530272,1
19217,15222,14.399999618530272,1
20150,15976,14.399999618530272,1
30650,24508,14.399999618530272,1
35847,28640,14.399999618530272,1
47714,38028,14.399999618530272,1
71255,56710,14.399999618530272,1
91893,73302,14.399999618530272,1
109632,87414,14.399999618530272,1
116761,93036,14.399999618530272,1
26716,21236,14.409999847412108,1
29886,23882,14.409999847412108,1
66324,52867,14.409999847412108,1
6620,5268,14.430000305175779,1
4503,3589,14.430000305175779,1
39099,31243,14.430000305175779,1
43466,34659,14.430000305175779,1
54049,43071,14.430000305175779,1
12031,9542,14.449999809265137,1
116496,92827,14.449999809265137,1
48234,38424,14.449999809265137,1
25975,20653,14.449999809265137,1
89584,71451,14.449999809265137,1
14198,11249,14.449999809265137,1
14589,11538,14.449999809265137,1
91149,72701,14.449999809265137,1
117842,93886,14.460000038146973,1
110876,88409,14.460000038146973,1
21644,17171,14.470000267028809,1
76155,60666,14.470000267028809,1
72229,57475,14.470000267028809,1
121716,97000,14.470000267028809,1
63694,50739,14.470000267028809,1
110564,88177,14.470000267028809,1
124544,99261,14.470000267028809,1
36030,28773,14.479999542236328,1
98936,78930,14.479999542236328,1
115932,92402,14.479999542236328,1
15523,12299,14.479999542236328,1
16310,12909,14.479999542236328,1
30606,24470,14.479999542236328,1
37383,29889,14.479999542236328,1
42413,33875,14.489999771118164,1
114457,91278,14.489999771118164,1
124991,99635,14.489999771118164,1
93332,74484,14.489999771118164,1
64862,51714,14.489999771118164,1
49394,39375,14.489999771118164,1
117714,93792,14.489999771118164,1
1331,1080,14.5,1
32502,25997,14.5,1
52629,41961,14.5,1
64557,51446,14.5,1
65636,52324,14.5,1
76204,60704,14.5,1
85534,68234,14.5,1
93273,74435,14.5,1
95757,76363,14.5,1
96254,76802,14.5,1
98613,78671,14.5,1
1755,1416,14.5,1
13027,10338,14.5,1
14985,11856,14.5,1
25196,20022,14.5,1
28073,22345,14.5,1
43608,34777,14.5,1
57723,46039,14.5,1
79756,63540,14.5,1
90755,72394,14.5,1
94498,75410,14.5,1
122267,97435,14.5,1
6676,5312,14.5,1
18196,14431,14.5,1
24091,19124,14.5,1
56574,45091,14.5,1
64701,51578,14.5,1
66607,53084,14.5,1
81146,64662,14.5,1
85662,68342,14.5,1
91672,73128,14.5,1
92637,73912,14.5,1
117588,93680,14.5,1
122311,97467,14.5,1
20503,16249,14.5,1
40326,32175,14.5,1
46352,36983,14.5,1
62194,49559,14.5,1
121869,97125,14.5,1
2451,1945,14.5,1
4471,3567,14.5,1
8495,6740,14.5,1
14680,11602,14.5,1
19983,15836,14.5,1
50320,40112,14.5,1
72473,57663,14.5,1
72756,57920,14.5,1
73125,58230,14.5,1
73141,58239,14.5,1
89468,71353,14.5,1
89876,71691,14.5,1
91147,72697,14.5,1
92666,73937,14.5,1
94840,75687,14.5,1
99084,79037,14.5,1
105351,84029,14.5,1
107542,85723,14.5,1
108416,86431,14.5,1
123541,98449,14.5,1
124724,99407,14.5,1
57074,45489,14.510000228881836,1
123750,98606,14.510000228881836,1
28436,22661,14.539999961853027,1
7231,5746,14.550000190734863,1
32680,26155,14.550000190734863,1
118837,94662,14.550000190734863,1
976,791,14.550000190734863,1
34894,27895,14.550000190734863,1
71741,57080,14.550000190734863,1
95086,75868,14.550000190734863,1
56043,44676,14.550000190734863,1
74622,59422,14.550000190734863,1
11296,8967,14.550000190734863,1
20263,16063,14.550000190734863,1
48456,38606,14.550000190734863,1
49636,39565,14.550000190734863,1
61709,49188,14.550000190734863,1
87993,70168,14.550000190734863,1
107229,85473,14.569999694824221,1
117193,93388,14.569999694824221,1
10836,8595,14.569999694824221,1
29824,23832,14.569999694824221,1
117301,93469,14.569999694824221,1
13385,10612,14.569999694824221,1
99939,79745,14.569999694824221,1
80348,64046,14.590000152587892,1
29822,23831,14.590000152587892,1
471,376,14.590000152587892,1
31301,25045,14.590000152587892,1
62769,50005,14.600000381469728,1
121839,97104,14.600000381469728,1
124687,99381,14.600000381469728,1
71068,56567,14.600000381469728,1
83347,66443,14.600000381469728,1
120400,95901,14.600000381469728,1
33356,26684,14.609999656677246,1
51131,40766,14.609999656677246,1
25234,20056,14.609999656677246,1
14090,11160,14.619999885559082,1
107818,85959,14.619999885559082,1
121821,97091,14.619999885559082,1
4009,3195,14.630000114440918,1
12027,9539,14.630000114440918,1
24271,19295,14.630000114440918,1
62535,49826,14.630000114440918,1
117508,93622,14.630000114440918,1
24986,19850,14.630000114440918,1
14650,11578,14.630000114440918,1
18669,14781,14.630000114440918,1
46332,36969,14.630000114440918,1
65769,52424,14.630000114440918,1
99157,79094,14.630000114440918,1
110860,88402,14.630000114440918,1
67500,53779,14.649999618530272,1
123726,98590,14.649999618530272,1
91280,72810,14.649999618530272,1
67455,53745,14.670000076293944,1
77840,62006,14.670000076293944,1
55520,44255,14.670000076293944,1
116228,92624,14.670000076293944,1
111029,88519,14.670000076293944,1
7562,6004,14.6899995803833,1
15976,12628,14.6899995803833,1
28974,23103,14.6899995803833,1
59760,47666,14.6899995803833,1
92073,73454,14.6899995803833,1
1480,1195,14.6899995803833,1
62142,49528,14.6899995803833,1
62441,49754,14.6899995803833,1
64391,51302,14.6899995803833,1
21630,17161,14.6899995803833,1
39250,31364,14.6899995803833,1
46252,36910,14.6899995803833,1
74059,58982,14.6899995803833,1
90523,72198,14.6899995803833,1
30678,24532,14.6899995803833,1
42572,33995,14.6899995803833,1
49873,39755,14.6899995803833,1
62378,49714,14.6899995803833,1
69268,55171,14.6899995803833,1
123830,98680,14.6899995803833,1
83308,66416,14.699999809265137,1
84266,67207,14.699999809265137,1
106522,84935,14.699999809265137,1
